"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","-1","wRC+","BsR","Fld","-1","Off","Def","WAR","playerid"
"Miguel Del Castillo","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".255",".296",".551",".244","","52","0.0","0.0","","-0.1","0.0","0.0","sa507265"
"Sergio Burruel","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".205",".268",".274",".542",".243","","49","0.0","0.0","","-0.1","0.0","0.0","sa502070"
"Jose Queliz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".248",".304",".552",".243","","48","0.0","0.0","","-0.1","0.0","0.0","sa658848"
"Jack Murphy","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".266",".270",".536",".243","","48","0.0","0.0","","-0.1","0.0","0.0","sa502520"
"Adrian Gutierrez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".250",".300",".550",".243","","48","0.0","0.0","","-0.1","0.0","0.0","sa659509"
"Ben Breazeale","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".260",".280",".540",".242","","48","0.0","0.0","","-0.1","0.0","0.0","sa3002753"
"Fernando Flores","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".253",".299",".552",".242","","48","0.0","0.0","","-0.1","0.0","0.0","sa594366"
"Rene Pinto","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".257",".289",".547",".242","","51","0.0","0.0","","-0.1","0.0","0.0","sa826668"
"Gavin Collins","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".245",".306",".552",".242","","44","0.0","0.0","","-0.1","0.0","0.0","sa857219"
"Parker Morin","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".255",".292",".547",".242","","48","0.0","0.0","","-0.1","0.0","0.0","sa658263"
"Jonathan Aceves","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".257",".284",".541",".242","","47","0.0","0.0","","-0.1","0.0","0.0","sa206467"
"Brad Haynal","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".254",".291",".545",".241","","47","0.0","0.0","","-0.1","0.0","0.0","sa829192"
"Tyler Moore","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".255",".284",".540",".241","","47","0.0","0.0","","-0.1","0.0","0.0","sa829014"
"Caleb Hamilton","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".254",".286",".540",".241","","45","0.0","0.0","","-0.1","0.0","0.0","sa738961"
"Riley Adams","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".258",".281",".539",".241","","48","0.0","0.0","","-0.1","0.0","0.0","sa829749"
"Ryan Scott","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".259",".276",".535",".241","","47","0.0","0.0","","-0.1","0.0","0.0","sa738447"
"Carlos Mendivil","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".253",".290",".543",".241","","47","0.0","0.0","","-0.1","0.0","0.0","sa737687"
"Rodolfo Duran","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".232",".322",".554",".241","","47","0.0","0.0","","-0.1","0.0","0.0","sa877500"
"Kellin Deglan","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".239",".307",".546",".241","","46","0.0","0.0","","-0.1","0.0","0.0","sa548189"
"Isaias Tejeda","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".248",".296",".544",".240","","46","0.0","0.0","","-0.1","0.0","0.0","sa550534"
"Yojhan Quevedo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".245",".305",".550",".240","","46","0.0","0.0","","-0.1","0.0","0.0","sa596365"
"Chuckie Robinson","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".242",".305",".547",".240","","51","0.0","0.0","","-0.1","0.0","0.0","sa918471"
"Sebastian Valle","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".244",".300",".544",".240","","46","0.0","0.0","","-0.1","0.0","0.0","sa455750"
"Matt Winn","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".249",".290",".539",".240","","49","0.0","0.0","","-0.1","0.0","0.0","sa858059"
"Ben Rortvedt","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".205",".253",".290",".543",".240","","44","0.0","0.0","","-0.1","0.0","0.0","sa917942"
"Steve Berman","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".255",".280",".535",".239","","50","0.0","0.0","","-0.1","0.0","0.0","sa873599"
"Alejandro Flores","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".247",".293",".539",".239","","39","0.0","0.0","","-0.1","0.0","0.0","sa736822"
"Adan Munoz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".244",".301",".544",".238","","45","0.0","0.0","","-0.1","0.0","0.0","sa201393"
"Jose Heberto Felix","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".250",".291",".541",".238","","45","0.0","0.0","","-0.1","0.0","0.0","sa447630"
"Marcus Greene Jr.","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".250",".285",".534",".238","","47","0.0","0.0","","-0.1","0.0","0.0","sa659282"
"Connor Wong","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".240",".297",".537",".237","","48","0.0","0.0","","-0.1","0.0","0.0","sa873978"
"Chase Vallot","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".246",".279",".526",".237","","43","0.0","0.0","","-0.1","0.0","0.0","sa828684"
"Israel Nunez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".245",".293",".538",".237","","44","0.0","0.0","","-0.1","0.0","0.0","sa392885"
"Norberto Susini","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".250",".277",".526",".236","","44","0.0","0.0","","-0.1","0.0","0.0","sa599831"
"Eliezer Zambrano","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".248",".288",".536",".236","","44","0.0","0.0","","-0.1","0.0","0.0","sa393574"
"Humberto Sosa","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".248",".286",".534",".236","","44","0.0","0.0","","-0.1","0.0","0.0","sa454224"
"Kevin Garcia","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".254",".276",".530",".236","","42","0.0","0.0","","-0.1","0.0","0.0","sa829501"
"Santiago Chavez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".245",".288",".533",".236","","43","0.0","0.0","","-0.1","0.0","0.0","sa657706"
"MJ Melendez","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".239",".294",".533",".235","","42","0.0","0.0","","-0.1","0.0","0.0","sa3004139"
"Will Allen","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".244",".288",".532",".235","","48","0.0","0.0","","-0.1","0.0","0.0","sa550032"
"Daniel De La Calle","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".235",".301",".537",".235","","43","0.0","0.0","","-0.1","0.0","0.0","sa738529"
"Henri Lartigue","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".241",".291",".532",".235","","43","0.0","0.0","","-0.1","0.0","0.0","sa918028"
"Daniel Fajardo","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".242",".295",".537",".235","","43","0.0","0.0","","-0.1","0.0","0.0","sa657408"
"Anthony Hermelyn","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".253",".268",".522",".235","","43","0.0","0.0","","-0.1","0.0","0.0","sa858027"
"Tyler Alamo","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".236",".302",".537",".234","","42","0.0","0.0","","-0.1","0.0","0.0","sa738319"
"A.J. Murray","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".242",".286",".528",".234","","42","0.0","0.0","","-0.1","0.0","0.0","sa602899"
"Alex Dunlap","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".242",".286",".528",".234","","40","0.0","0.0","","-0.1","0.0","0.0","sa3004878"
"Miguel Amaya","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".242",".289",".531",".234","","42","0.0","0.0","","-0.1","0.0","0.0","sa917354"
"David Sopilka","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".249",".275",".524",".234","","42","0.0","0.0","","-0.1","0.0","0.0","sa548066"
"Gilberto Galaviz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".247",".282",".529",".234","","42","0.0","0.0","","-0.1","0.0","0.0","sa597945"
"Jason Lopez","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".239",".291",".530",".234","","41","0.0","0.0","","-0.1","0.0","0.0","sa872552"
"Hendrik Clementina","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".230",".304",".534",".233","","40","0.0","0.0","","-0.1","0.0","0.0","sa828422"
"Scott Manea","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".246",".277",".523",".233","","47","0.0","0.0","","-0.1","0.0","0.0","sa829837"
"Daniel Arribas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".251",".267",".517",".233","","42","0.0","0.0","","-0.1","0.0","0.0","sa597735"
"Zacrey Law","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".243",".283",".526",".233","","44","0.0","0.0","","-0.1","0.0","0.0","sa829413"
"Donny Sands","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".245",".279",".524",".232","","40","0.0","0.0","","-0.1","0.0","0.0","sa875201"
"Ryan McCarvel","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".239",".284",".523",".232","","43","0.0","0.0","","-0.1","0.0","0.0","sa875799"
"Jose Vicente","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".228",".307",".534",".232","","37","0.0","0.0","","-0.1","0.0","0.0","sa828860"
"Jarett Rindfleisch","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".251",".260",".512",".232","","46","0.0","0.0","","-0.1","0.0","0.0","sa873696"
"Jason Delay","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".248",".271",".519",".232","","42","0.0","0.0","","-0.1","0.0","0.0","sa857222"
"Seth Spivey","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".247",".273",".520",".232","","39","0.0","0.0","","-0.1","0.0","0.0","sa829169"
"Rafael P Valera","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".249",".266",".515",".231","","41","0.0","0.0","","-0.1","0.0","0.0","sa657593"
"Ali Sanchez","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".240",".285",".525",".231","","46","0.0","0.0","","-0.1","0.0","0.0","sa828198"
"Nathan Rodriguez","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".245",".274",".519",".231","","38","0.0","0.0","","-0.1","0.0","0.0","sa829785"
"Francisco Cordoba","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".241",".277",".519",".231","","40","0.0","0.0","","-0.1","0.0","0.0","sa509741"
"Jordan Devencenzi","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".250",".269",".519",".231","","43","0.0","0.0","","-0.1","0.0","0.0","sa875840"
"Austin Athmann","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".246",".274",".520",".230","","40","0.0","0.0","","-0.1","0.0","0.0","sa918297"
"Darrell Miller","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".238",".284",".522",".230","","40","0.0","0.0","","-0.1","0.0","0.0","sa658990"
"Melvin Novoa","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".235",".289",".524",".230","","33","0.0","0.0","","-0.1","0.0","0.0","sa827953"
"Jeff Arnold","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".243",".267",".511",".230","","39","0.0","0.0","","-0.1","0.0","0.0","sa549361"
"Angel Reyes","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".247",".267",".514",".230","","44","0.0","0.0","","-0.1","0.0","0.0","sa657775"
"Ben Rodriguez","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".234",".287",".521",".230","","38","0.0","0.0","","-0.1","0.0","0.0","sa3004301"
"Brady Policelli","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".235",".284",".520",".229","","39","0.0","0.0","","-0.1","0.0","0.0","sa918279"
"Ricardo Valencia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".240",".275",".515",".229","","39","0.0","0.0","","-0.1","0.0","0.0","sa658082"
"Ricardo Valenzuela","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".249",".261",".510",".229","","39","0.0","0.0","","-0.1","0.0","0.0","sa550659"
"Sebastian Rivero","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".237",".283",".520",".229","","38","0.0","0.0","","-0.1","0.0","0.0","sa917021"
"Ruben Castro","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".243",".269",".513",".228","","43","0.0","0.0","","-0.1","0.0","0.0","sa829293"
"Colton Frabasilio","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".243",".266",".509",".228","","38","0.0","0.0","","-0.1","0.0","0.0","sa875382"
"Matt Whatley","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".236",".276",".512",".227","","31","0.0","0.0","","-0.1","0.0","0.0","sa915868"
"Brant Whiting","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".248",".252",".500",".227","","38","0.0","0.0","","-0.1","0.0","0.0","sa829519"
"Isaias Lucena","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".242",".267",".509",".227","","33","0.0","0.0","","-0.1","0.0","0.0","sa736921"
"Nic Motley","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".231",".286",".517",".227","","22","0.0","0.0","","-0.1","0.0","0.0","sa3002761"
"Jesus Alberto Vega","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".234",".277",".511",".227","","37","0.0","0.0","","-0.1","0.0","0.0","sa199032"
"Deon Stafford","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".233",".279",".513",".226","","39","0.0","0.0","","-0.1","0.0","0.0","sa915865"
"Austin Bernard","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".235",".274",".508",".226","","22","0.0","0.0","","-0.1","0.0","0.0","sa3004510"
"Matt Pare","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".241",".262",".504",".226","","40","0.0","0.0","","-0.1","0.0","0.0","sa707788"
"Sharif Othman","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".236",".273",".508",".226","","42","0.0","0.0","","-0.1","0.0","0.0","sa578858"
"Dennis Ortega","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".238",".271",".509",".226","","39","0.0","0.0","","-0.1","0.0","0.0","sa828381"
"Julio Rodriguez","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".228",".288",".517",".226","","38","0.0","0.0","","-0.1","0.0","0.0","sa917669"
"J.D. Osborne","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".233",".277",".510",".225","","41","0.0","0.0","","-0.1","0.0","0.0","sa3005053"
"Daniel Gonzalez","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".238",".272",".510",".225","","38","0.0","0.0","","-0.1","0.0","0.0","sa737255"
"Wilfredo Rodriguez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".236",".272",".508",".225","","36","0.0","0.0","","-0.1","0.0","0.0","sa658032"
"Said Gutierrez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".232",".277",".509",".225","","36","0.0","0.0","","-0.1","0.0","0.0","sa198297"
"Iker Franco","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".241",".260",".501",".225","","36","0.0","0.0","","-0.1","0.0","0.0","sa203900"
"Robie Rojas","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".238",".264",".502",".225","","35","0.0","0.0","","-0.1","0.0","0.0","sa3004183"
"Erick Rodriguez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".238",".271",".509",".224","","36","0.0","0.0","","-0.1","0.0","0.0","sa509641"
"Tanner Murphy","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".244",".249",".494",".224","","38","0.0","0.0","","-0.1","0.0","0.0","sa737877"
"Joey Roach","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".237",".272",".509",".224","","38","0.0","0.0","","-0.1","0.0","0.0","sa918726"
"Josh Rolette","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".236",".264",".500",".224","","32","0.0","0.0","","-0.1","0.0","0.0","sa875776"
"Dan Rohlfing","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".231",".275",".506",".224","","35","0.0","0.0","","-0.1","0.0","0.0","sa389665"
"Carlos Perez","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".205",".231",".279",".510",".224","","37","0.0","0.0","","-0.1","0.0","0.0","sa828577"
"Willie MacIver","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".233",".274",".506",".223","","20","0.0","0.0","","-0.1","0.0","0.0","sa3007828"
"Matt Reistetter","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".237",".263",".500",".223","","33","0.0","0.0","","-0.1","0.0","0.0","sa707779"
"Andres Sotillo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".234",".269",".502",".223","","35","0.0","0.0","","-0.1","0.0","0.0","sa657546"
"Colby Fitch","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".241",".253",".494",".223","","35","0.0","0.0","","-0.1","0.0","0.0","sa915614"
"Hidekel Gonzalez","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".231",".275",".506",".223","","20","0.0","0.0","","-0.1","0.0","0.0","sa828332"
"Luis Campusano","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".235",".268",".503",".223","","37","0.0","0.0","","-0.1","0.0","0.0","sa3004041"
"Daniel Sanchez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".234",".268",".502",".223","","35","0.0","0.0","","-0.1","0.0","0.0","sa736483"
"Mario Feliciano","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".233",".267",".500",".222","","33","0.0","0.0","","-0.1","0.0","0.0","sa917954"
"Stuart Levy","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".234",".261",".494",".222","","34","0.0","0.0","","-0.1","0.0","0.0","sa875870"
"Raul Hernandez","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".235",".266",".500",".222","","36","0.0","0.0","","-0.1","0.0","0.0","sa873181"
"Carlos Rodriguez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".230",".272",".502",".222","","34","0.0","0.0","","-0.1","0.0","0.0","sa509441"
"Shane Zeile","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".227",".274",".501",".222","","34","0.0","0.0","","-0.1","0.0","0.0","sa829366"
"Chris Betts","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".227",".271",".498",".221","","36","0.0","0.0","","-0.1","0.0","0.0","sa874791"
"Christian Correa","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".229",".267",".497",".221","","33","0.0","0.0","","-0.1","0.0","0.0","sa877549"
"Oscar Lemus","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".229",".267",".496",".220","","33","0.0","0.0","","-0.1","0.0","0.0","sa509465"
"Lucas Herbert","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".227",".271",".498",".220","","31","0.0","0.0","","-0.1","0.0","0.0","sa874793"
"Dan Rizzie","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".240",".250",".490",".220","","38","0.0","0.0","","-0.1","0.0","0.0","sa873964"
"Charlie Madden","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".232",".258",".490",".219","","28","0.0","0.0","","-0.1","0.0","0.0","sa918568"
"Drew Lugbauer","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".228",".265",".493",".219","","31","0.0","0.0","","-0.1","0.0","0.0","sa829268"
"Tyler Payne","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".228",".266",".493",".219","","32","0.0","0.0","","-0.1","0.0","0.0","sa876024"
"Clayton Middleton","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".232",".256",".488",".219","","25","0.0","0.0","","-0.1","0.0","0.0","sa918510"
"Eduardo Revilla","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".228",".266",".494",".219","","32","0.0","0.0","","-0.1","0.0","0.0","sa870576"
"Robbie Perkins","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".229",".264",".492",".219","","32","0.0","0.0","","-0.1","0.0","0.0","sa739640"
"Hector Paez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".227",".271",".498",".219","","32","0.0","0.0","","-0.1","0.0","0.0","sa508233"
"Eduardo Dehesa","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".229",".262",".491",".219","","32","0.0","0.0","","-0.1","0.0","0.0","sa502222"
"Omar Renteria","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".233",".257",".490",".219","","32","0.0","0.0","","-0.1","0.0","0.0","sa549398"
"Chris Corbett","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".231",".259",".490",".219","","35","0.0","0.0","","-0.1","0.0","0.0","sa3004695"
"Michael Papierski","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".238",".241",".478",".219","","36","0.0","0.0","","-0.1","0.0","0.0","sa829203"
"Sam Huff","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".223",".277",".500",".219","","25","0.0","0.0","","-0.1","0.0","0.0","sa918046"
"Ronaiker Palma","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".228",".267",".495",".218","","16","0.0","0.0","","-0.1","0.0","0.0","sa3005624"
"Ryan Gold","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".227",".267",".494",".218","","32","0.0","0.0","","-0.1","0.0","0.0","sa918639"
"KJ Harrison","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".225",".267",".492",".218","","30","0.0","0.0","","-0.1","0.0","0.0","sa829382"
"Jose Garcia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".234",".251",".484",".218","","31","0.0","0.0","","-0.1","0.0","0.0","sa657393"
"Joey Morgan","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".230",".259",".488",".218","","31","0.0","0.0","","-0.1","0.0","0.0","sa3004032"
"Rafelin Lorenzo","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".219",".278",".497",".217","","31","0.0","0.0","","-0.1","0.0","0.0","sa828432"
"Hagen Owenby","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".230",".263",".493",".217","","29","0.0","0.0","","-0.1","0.0","0.0","sa3003180"
"Carlos Garzon","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".225",".260",".485",".216","","30","0.0","0.0","","-0.1","0.0","0.0","sa595969"
"Tim Susnara","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".232",".249",".481",".216","","28","0.0","0.0","","-0.1","0.0","0.0","sa829699"
"Andres Sthormes","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".225",".264",".488",".216","","30","0.0","0.0","","-0.1","0.0","0.0","sa736554"
"Nick Sciortino","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".232",".244",".476",".215","","25","0.0","0.0","","-0.1","0.0","0.0","sa857749"
"Brett Barbier","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".223",".260",".483",".215","","30","0.0","0.0","","-0.1","0.0","0.0","sa918334"
"Francisco Esparragoza","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".230",".249",".479",".215","","29","0.0","0.0","","-0.1","0.0","0.0","sa508061"
"Samuel Miranda","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".226",".260",".486",".215","","25","0.0","0.0","","-0.1","0.0","0.0","sa828316"
"Mario Ivan Santana","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".228",".253",".481",".215","","29","0.0","0.0","","-0.1","0.0","0.0","sa187685"
"Carlos Canelon","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".229",".248",".477",".215","","33","0.0","0.0","","-0.1","0.0","0.0","sa828522"
"Jose Herrera","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".227",".257",".483",".215","","27","0.0","0.0","","-0.1","0.0","0.0","sa830295"
"Steve Bean","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".232",".244",".475",".214","","29","0.0","0.0","","-0.1","0.0","0.0","sa657874"
"Tyler Baker","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".229",".247",".476",".214","","29","0.0","0.0","","-0.1","0.0","0.0","sa602606"
"Brent Diaz","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".222",".258",".480",".214","","27","0.0","0.0","","-0.1","0.0","0.0","sa3004297"
"Arturo Nieto","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".228",".252",".479",".214","","32","0.0","0.0","","-0.1","0.0","0.0","sa596241"
"Rogelio Del Campo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".221",".262",".482",".214","","29","0.0","0.0","","-0.1","0.0","0.0","sa329327"
"Jean Carrillo","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".229",".251",".480",".214","","29","0.0","0.0","","-0.1","0.0","0.0","sa828250"
"Brandon Brosher","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".217",".263",".480",".214","","29","0.0","0.0","","-0.1","0.0","0.0","sa738646"
"Collin Theroux","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".150",".223",".250",".473",".214","","31","0.0","0.0","","-0.1","0.0","0.0","sa876102"
"Angel Chavarin","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".226",".253",".478",".214","","29","0.0","0.0","","-0.1","0.0","0.0","sa547724"
"Chris Hoo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".230",".241",".471",".213","","28","0.0","0.0","","-0.1","0.0","0.0","sa829425"
